key,dataset,video_id,object_id,expression_id,description_type,expression,prompt_method,prompt,candidate_count,oracle_track_id,oracle_J,oracle_F,oracle_J_and_F,recall_at_0_3,recall_at_0_5,recall_at_0_7,candidate_metrics
long_rvos/c5c9b749d4/2/4/raw_expression,long_rvos,c5c9b749d4,2,4,static,A man wearing black clothes.,raw_expression,A man wearing black clothes.,3,0,0.8608442919975778,0.7782934515517435,0.8195688717746606,1,1,1,"[{""track_id"":0,""confidence"":0.921951174736023,""J"":0.8608442919975778,""F"":0.7782934515517435,""J_and_F"":0.8195688717746606},{""track_id"":1,""confidence"":null,""J"":0.5,""F"":0.5,""J_and_F"":0.5},{""track_id"":5,""confidence"":0.6800000071525574,""J"":0.4375,""F"":0.4375,""J_and_F"":0.4375}]"
long_rvos/c5c9b749d4/2/4/concept,long_rvos,c5c9b749d4,2,4,static,A man wearing black clothes.,concept,man,11,0,0.8031234057111807,0.7256122719885714,0.764367838849876,1,1,1,"[{""track_id"":0,""confidence"":0.96875,""J"":0.8031234057111807,""F"":0.7256122719885714,""J_and_F"":0.764367838849876},{""track_id"":1,""confidence"":0.96875,""J"":0.47095147535196136,""F"":0.49468735488487603,""J_and_F"":0.4828194151184187},{""track_id"":3,""confidence"":0.7620818018913269,""J"":0.5,""F"":0.5,""J_and_F"":0.5},{""track_id"":4,""confidence"":0.9336099624633789,""J"":0.484375,""F"":0.484375,""J_and_F"":0.484375},{""track_id"":5,""confidence"":0.9024390578269958,""J"":0.484375,""F"":0.484375,""J_and_F"":0.484375},{""track_id"":6,""confidence"":0.9375000596046448,""J"":0.5001990956742944,""F"":0.5005628688094086,""J_and_F"":0.5003809822418515},{""track_id"":7,""confidence"":0.949367105960846,""J"":0.453125,""F"":0.453125,""J_and_F"":0.453125},{""track_id"":8,""confidence"":0.859649121761322,""J"":0.5000808629756383,""F"":0.5004808101136653,""J_and_F"":0.5002808365446518},{""track_id"":9,""confidence"":-4999.629032224417,""J"":0.46875,""F"":0.46875,""J_and_F"":0.46875},{""track_id"":10,""confidence"":0.9259259104728699,""J"":0.521580749060138,""F"":0.5150337594431709,""J_and_F"":0.5183072542516545},{""track_id"":14,""confidence"":0.8400000333786011,""J"":0.5529718814388169,""F"":0.5448268713782644,""J_and_F"":0.5488993764085406}]"
long_rvos/c5c9b749d4/2/4/qwen_concept,long_rvos,c5c9b749d4,2,4,static,A man wearing black clothes.,qwen_concept,man,11,0,0.8031234057111807,0.7256122719885714,0.764367838849876,1,1,1,"[{""track_id"":0,""confidence"":0.96875,""J"":0.8031234057111807,""F"":0.7256122719885714,""J_and_F"":0.764367838849876},{""track_id"":1,""confidence"":0.96875,""J"":0.47095147535196136,""F"":0.49468735488487603,""J_and_F"":0.4828194151184187},{""track_id"":3,""confidence"":0.7620818018913269,""J"":0.5,""F"":0.5,""J_and_F"":0.5},{""track_id"":4,""confidence"":0.9336099624633789,""J"":0.484375,""F"":0.484375,""J_and_F"":0.484375},{""track_id"":5,""confidence"":0.9024390578269958,""J"":0.484375,""F"":0.484375,""J_and_F"":0.484375},{""track_id"":6,""confidence"":0.9375000596046448,""J"":0.5001990956742944,""F"":0.5005628688094086,""J_and_F"":0.5003809822418515},{""track_id"":7,""confidence"":0.949367105960846,""J"":0.453125,""F"":0.453125,""J_and_F"":0.453125},{""track_id"":8,""confidence"":0.859649121761322,""J"":0.5000808629756383,""F"":0.5004808101136653,""J_and_F"":0.5002808365446518},{""track_id"":9,""confidence"":-4999.629032224417,""J"":0.46875,""F"":0.46875,""J_and_F"":0.46875},{""track_id"":10,""confidence"":0.9259259104728699,""J"":0.521580749060138,""F"":0.5150337594431709,""J_and_F"":0.5183072542516545},{""track_id"":14,""confidence"":0.8400000333786011,""J"":0.5529718814388169,""F"":0.5448268713782644,""J_and_F"":0.5488993764085406}]"
long_rvos/c5c9b749d4/2/6/raw_expression,long_rvos,c5c9b749d4,2,6,static,"A man wearing a black long-sleeve shirt, to the left of a man wearing a plaid shirt, with a TV in front of them.",raw_expression,"A man wearing a black long-sleeve shirt, to the left of a man wearing a plaid shirt, with a TV in front of them.",0,,0.0,0.0,0.0,0,0,0,[]
long_rvos/c5c9b749d4/2/6/concept,long_rvos,c5c9b749d4,2,6,static,"A man wearing a black long-sleeve shirt, to the left of a man wearing a plaid shirt, with a TV in front of them.",concept,man,11,0,0.8031234057111807,0.7256122719885714,0.764367838849876,1,1,1,"[{""track_id"":0,""confidence"":0.96875,""J"":0.8031234057111807,""F"":0.7256122719885714,""J_and_F"":0.764367838849876},{""track_id"":1,""confidence"":0.96875,""J"":0.47095147535196136,""F"":0.49468735488487603,""J_and_F"":0.4828194151184187},{""track_id"":3,""confidence"":0.7620818018913269,""J"":0.5,""F"":0.5,""J_and_F"":0.5},{""track_id"":4,""confidence"":0.9336099624633789,""J"":0.484375,""F"":0.484375,""J_and_F"":0.484375},{""track_id"":5,""confidence"":0.9024390578269958,""J"":0.484375,""F"":0.484375,""J_and_F"":0.484375},{""track_id"":6,""confidence"":0.9375000596046448,""J"":0.5001990956742944,""F"":0.5005628688094086,""J_and_F"":0.5003809822418515},{""track_id"":7,""confidence"":0.949367105960846,""J"":0.453125,""F"":0.453125,""J_and_F"":0.453125},{""track_id"":8,""confidence"":0.859649121761322,""J"":0.5000808629756383,""F"":0.5004808101136653,""J_and_F"":0.5002808365446518},{""track_id"":9,""confidence"":-4999.629032224417,""J"":0.46875,""F"":0.46875,""J_and_F"":0.46875},{""track_id"":10,""confidence"":0.9259259104728699,""J"":0.521580749060138,""F"":0.5150337594431709,""J_and_F"":0.5183072542516545},{""track_id"":14,""confidence"":0.8400000333786011,""J"":0.5529718814388169,""F"":0.5448268713782644,""J_and_F"":0.5488993764085406}]"
long_rvos/c5c9b749d4/2/6/qwen_concept,long_rvos,c5c9b749d4,2,6,static,"A man wearing a black long-sleeve shirt, to the left of a man wearing a plaid shirt, with a TV in front of them.",qwen_concept,man wearing a black long-sleeve shirt,8,1,0.7476031953870008,0.6913520941487007,0.7194776447678508,1,1,1,"[{""track_id"":0,""confidence"":-3332.724014321963,""J"":0.530095737916196,""F"":0.5211175020898828,""J_and_F"":0.5256066200030394},{""track_id"":1,""confidence"":0.8048780560493469,""J"":0.7476031953870008,""F"":0.6913520941487007,""J_and_F"":0.7194776447678508},{""track_id"":3,""confidence"":0.6995305418968201,""J"":0.5130657134459324,""F"":0.5055423047904058,""J_and_F"":0.5093040091181691},{""track_id"":4,""confidence"":0.6995305418968201,""J"":0.5146673857780237,""F"":0.5140725684417599,""J_and_F"":0.5143699771098917},{""track_id"":5,""confidence"":0.8518518805503845,""J"":0.5125387389107573,""F"":0.5087104825900144,""J_and_F"":0.5106246107503858},{""track_id"":7,""confidence"":0.7419355511665344,""J"":0.5298125463199848,""F"":0.526737983327421,""J_and_F"":0.5282752648237029},{""track_id"":8,""confidence"":0.7575758099555969,""J"":0.5121845395414293,""F"":0.5112625456204379,""J_and_F"":0.5117235425809337},{""track_id"":9,""confidence"":0.675126850605011,""J"":0.4375,""F"":0.4375,""J_and_F"":0.4375}]"
long_rvos/6fb7a04167/12/5/raw_expression,long_rvos,6fb7a04167,12,5,dynamic,"The man is sitting in a chair, crossing his arms in front of him, watching the men in front of him chat and drink.",raw_expression,"The man is sitting in a chair, crossing his arms in front of him, watching the men in front of him chat and drink.",7,0,0.5625,0.5625,0.5625,1,1,0,"[{""track_id"":0,""confidence"":0.7299578189849854,""J"":0.5625,""F"":0.5625,""J_and_F"":0.5625},{""track_id"":1,""confidence"":0.6683937907218933,""J"":0.109375,""F"":0.109375,""J_and_F"":0.109375},{""track_id"":2,""confidence"":0.6717948913574219,""J"":0.21875,""F"":0.21875,""J_and_F"":0.21875},{""track_id"":3,""confidence"":0.7264957427978516,""J"":0.265625,""F"":0.265625,""J_and_F"":0.265625},{""track_id"":4,""confidence"":0.6640419960021973,""J"":0.5051306557950063,""F"":0.5341719593349283,""J_and_F"":0.5196513075649674},{""track_id"":5,""confidence"":0.6800000071525574,""J"":0.40625,""F"":0.40625,""J_and_F"":0.40625},{""track_id"":6,""confidence"":0.7142857313156128,""J"":0.421875,""F"":0.421875,""J_and_F"":0.421875}]"
long_rvos/6fb7a04167/12/5/concept,long_rvos,6fb7a04167,12,5,dynamic,"The man is sitting in a chair, crossing his arms in front of him, watching the men in front of him chat and drink.",concept,man,10,2,0.8903318102227258,0.9028987976512053,0.8966153039369655,1,1,1,"[{""track_id"":0,""confidence"":0.96875,""J"":0.125,""F"":0.125,""J_and_F"":0.125},{""track_id"":1,""confidence"":0.8012422323226929,""J"":0.0625,""F"":0.0625,""J_and_F"":0.0625},{""track_id"":2,""confidence"":0.8552036285400391,""J"":0.8903318102227258,""F"":0.9028987976512053,""J_and_F"":0.8966153039369655},{""track_id"":3,""confidence"":0.9649122953414917,""J"":0.3907583922958791,""F"":0.44475784295601617,""J_and_F"":0.4177581176259476},{""track_id"":4,""confidence"":0.7264957427978516,""J"":0.5730667562246251,""F"":0.6266565683337046,""J_and_F"":0.5998616622791648},{""track_id"":5,""confidence"":0.6831682920455933,""J"":0.5631778900232176,""F"":0.6329666176617355,""J_and_F"":0.5980722538424765},{""track_id"":6,""confidence"":0.7064220309257507,""J"":0.25,""F"":0.25,""J_and_F"":0.25},{""track_id"":7,""confidence"":0.949367105960846,""J"":0.5626924981336794,""F"":0.5791253820396278,""J_and_F"":0.5709089400866536},{""track_id"":8,""confidence"":0.7229437232017517,""J"":0.563454545046697,""F"":0.6265986530573628,""J_and_F"":0.5950265990520299},{""track_id"":10,""confidence"":0.8632478713989258,""J"":0.40625,""F"":0.40625,""J_and_F"":0.40625}]"
long_rvos/6fb7a04167/12/5/qwen_concept,long_rvos,6fb7a04167,12,5,dynamic,"The man is sitting in a chair, crossing his arms in front of him, watching the men in front of him chat and drink.",qwen_concept,man,10,2,0.8903318102227258,0.9028987976512053,0.8966153039369655,1,1,1,"[{""track_id"":0,""confidence"":0.96875,""J"":0.125,""F"":0.125,""J_and_F"":0.125},{""track_id"":1,""confidence"":0.8012422323226929,""J"":0.0625,""F"":0.0625,""J_and_F"":0.0625},{""track_id"":2,""confidence"":0.8552036285400391,""J"":0.8903318102227258,""F"":0.9028987976512053,""J_and_F"":0.8966153039369655},{""track_id"":3,""confidence"":0.9649122953414917,""J"":0.3907583922958791,""F"":0.44475784295601617,""J_and_F"":0.4177581176259476},{""track_id"":4,""confidence"":0.7264957427978516,""J"":0.5730667562246251,""F"":0.6266565683337046,""J_and_F"":0.5998616622791648},{""track_id"":5,""confidence"":0.6831682920455933,""J"":0.5631778900232176,""F"":0.6329666176617355,""J_and_F"":0.5980722538424765},{""track_id"":6,""confidence"":0.7064220309257507,""J"":0.25,""F"":0.25,""J_and_F"":0.25},{""track_id"":7,""confidence"":0.949367105960846,""J"":0.5626924981336794,""F"":0.5791253820396278,""J_and_F"":0.5709089400866536},{""track_id"":8,""confidence"":0.7229437232017517,""J"":0.563454545046697,""F"":0.6265986530573628,""J_and_F"":0.5950265990520299},{""track_id"":10,""confidence"":0.8632478713989258,""J"":0.40625,""F"":0.40625,""J_and_F"":0.40625}]"
long_rvos/6fb7a04167/12/7/raw_expression,long_rvos,6fb7a04167,12,7,dynamic,"The man is sitting with the group, crossing his arms and looking at the people in front of him.",raw_expression,"The man is sitting with the group, crossing his arms and looking at the people in front of him.",0,,0.0,0.0,0.0,0,0,0,[]
long_rvos/6fb7a04167/12/7/concept,long_rvos,6fb7a04167,12,7,dynamic,"The man is sitting with the group, crossing his arms and looking at the people in front of him.",concept,man,10,2,0.8903318102227258,0.9028987976512053,0.8966153039369655,1,1,1,"[{""track_id"":0,""confidence"":0.96875,""J"":0.125,""F"":0.125,""J_and_F"":0.125},{""track_id"":1,""confidence"":0.8012422323226929,""J"":0.0625,""F"":0.0625,""J_and_F"":0.0625},{""track_id"":2,""confidence"":0.8552036285400391,""J"":0.8903318102227258,""F"":0.9028987976512053,""J_and_F"":0.8966153039369655},{""track_id"":3,""confidence"":0.9649122953414917,""J"":0.3907583922958791,""F"":0.44475784295601617,""J_and_F"":0.4177581176259476},{""track_id"":4,""confidence"":0.7264957427978516,""J"":0.5730667562246251,""F"":0.6266565683337046,""J_and_F"":0.5998616622791648},{""track_id"":5,""confidence"":0.6831682920455933,""J"":0.5631778900232176,""F"":0.6329666176617355,""J_and_F"":0.5980722538424765},{""track_id"":6,""confidence"":0.7064220309257507,""J"":0.25,""F"":0.25,""J_and_F"":0.25},{""track_id"":7,""confidence"":0.949367105960846,""J"":0.5626924981336794,""F"":0.5791253820396278,""J_and_F"":0.5709089400866536},{""track_id"":8,""confidence"":0.7229437232017517,""J"":0.563454545046697,""F"":0.6265986530573628,""J_and_F"":0.5950265990520299},{""track_id"":10,""confidence"":0.8632478713989258,""J"":0.40625,""F"":0.40625,""J_and_F"":0.40625}]"
long_rvos/6fb7a04167/12/7/qwen_concept,long_rvos,6fb7a04167,12,7,dynamic,"The man is sitting with the group, crossing his arms and looking at the people in front of him.",qwen_concept,man,10,2,0.8903318102227258,0.9028987976512053,0.8966153039369655,1,1,1,"[{""track_id"":0,""confidence"":0.96875,""J"":0.125,""F"":0.125,""J_and_F"":0.125},{""track_id"":1,""confidence"":0.8012422323226929,""J"":0.0625,""F"":0.0625,""J_and_F"":0.0625},{""track_id"":2,""confidence"":0.8552036285400391,""J"":0.8903318102227258,""F"":0.9028987976512053,""J_and_F"":0.8966153039369655},{""track_id"":3,""confidence"":0.9649122953414917,""J"":0.3907583922958791,""F"":0.44475784295601617,""J_and_F"":0.4177581176259476},{""track_id"":4,""confidence"":0.7264957427978516,""J"":0.5730667562246251,""F"":0.6266565683337046,""J_and_F"":0.5998616622791648},{""track_id"":5,""confidence"":0.6831682920455933,""J"":0.5631778900232176,""F"":0.6329666176617355,""J_and_F"":0.5980722538424765},{""track_id"":6,""confidence"":0.7064220309257507,""J"":0.25,""F"":0.25,""J_and_F"":0.25},{""track_id"":7,""confidence"":0.949367105960846,""J"":0.5626924981336794,""F"":0.5791253820396278,""J_and_F"":0.5709089400866536},{""track_id"":8,""confidence"":0.7229437232017517,""J"":0.563454545046697,""F"":0.6265986530573628,""J_and_F"":0.5950265990520299},{""track_id"":10,""confidence"":0.8632478713989258,""J"":0.40625,""F"":0.40625,""J_and_F"":0.40625}]"
long_rvos/6fb7a04167/12/25/raw_expression,long_rvos,6fb7a04167,12,25,hybrid,"A man in a black coat sits surrounded by a group, crossing his arms and watching others chat.",raw_expression,"A man in a black coat sits surrounded by a group, crossing his arms and watching others chat.",1,0,0.6710702273301141,0.6777697696416659,0.6744199984858901,1,1,0,"[{""track_id"":0,""confidence"":0.8400000333786011,""J"":0.6710702273301141,""F"":0.6777697696416659,""J_and_F"":0.6744199984858901}]"
long_rvos/6fb7a04167/12/25/concept,long_rvos,6fb7a04167,12,25,hybrid,"A man in a black coat sits surrounded by a group, crossing his arms and watching others chat.",concept,man,10,2,0.8903318102227258,0.9028987976512053,0.8966153039369655,1,1,1,"[{""track_id"":0,""confidence"":0.96875,""J"":0.125,""F"":0.125,""J_and_F"":0.125},{""track_id"":1,""confidence"":0.8012422323226929,""J"":0.0625,""F"":0.0625,""J_and_F"":0.0625},{""track_id"":2,""confidence"":0.8552036285400391,""J"":0.8903318102227258,""F"":0.9028987976512053,""J_and_F"":0.8966153039369655},{""track_id"":3,""confidence"":0.9649122953414917,""J"":0.3907583922958791,""F"":0.44475784295601617,""J_and_F"":0.4177581176259476},{""track_id"":4,""confidence"":0.7264957427978516,""J"":0.5730667562246251,""F"":0.6266565683337046,""J_and_F"":0.5998616622791648},{""track_id"":5,""confidence"":0.6831682920455933,""J"":0.5631778900232176,""F"":0.6329666176617355,""J_and_F"":0.5980722538424765},{""track_id"":6,""confidence"":0.7064220309257507,""J"":0.25,""F"":0.25,""J_and_F"":0.25},{""track_id"":7,""confidence"":0.949367105960846,""J"":0.5626924981336794,""F"":0.5791253820396278,""J_and_F"":0.5709089400866536},{""track_id"":8,""confidence"":0.7229437232017517,""J"":0.563454545046697,""F"":0.6265986530573628,""J_and_F"":0.5950265990520299},{""track_id"":10,""confidence"":0.8632478713989258,""J"":0.40625,""F"":0.40625,""J_and_F"":0.40625}]"
long_rvos/6fb7a04167/12/4/raw_expression,long_rvos,6fb7a04167,12,4,static,"A man in a black coat and blue jeans, with another man in a blue coat and gray inner lining to his left.",raw_expression,"A man in a black coat and blue jeans, with another man in a blue coat and gray inner lining to his left.",0,,0.0,0.0,0.0,0,0,0,[]
long_rvos/6fb7a04167/12/4/concept,long_rvos,6fb7a04167,12,4,static,"A man in a black coat and blue jeans, with another man in a blue coat and gray inner lining to his left.",concept,man,10,2,0.8903318102227258,0.9028987976512053,0.8966153039369655,1,1,1,"[{""track_id"":0,""confidence"":0.96875,""J"":0.125,""F"":0.125,""J_and_F"":0.125},{""track_id"":1,""confidence"":0.8012422323226929,""J"":0.0625,""F"":0.0625,""J_and_F"":0.0625},{""track_id"":2,""confidence"":0.8552036285400391,""J"":0.8903318102227258,""F"":0.9028987976512053,""J_and_F"":0.8966153039369655},{""track_id"":3,""confidence"":0.9649122953414917,""J"":0.3907583922958791,""F"":0.44475784295601617,""J_and_F"":0.4177581176259476},{""track_id"":4,""confidence"":0.7264957427978516,""J"":0.5730667562246251,""F"":0.6266565683337046,""J_and_F"":0.5998616622791648},{""track_id"":5,""confidence"":0.6831682920455933,""J"":0.5631778900232176,""F"":0.6329666176617355,""J_and_F"":0.5980722538424765},{""track_id"":6,""confidence"":0.7064220309257507,""J"":0.25,""F"":0.25,""J_and_F"":0.25},{""track_id"":7,""confidence"":0.949367105960846,""J"":0.5626924981336794,""F"":0.5791253820396278,""J_and_F"":0.5709089400866536},{""track_id"":8,""confidence"":0.7229437232017517,""J"":0.563454545046697,""F"":0.6265986530573628,""J_and_F"":0.5950265990520299},{""track_id"":10,""confidence"":0.8632478713989258,""J"":0.40625,""F"":0.40625,""J_and_F"":0.40625}]"
long_rvos/6fb7a04167/12/4/qwen_concept,long_rvos,6fb7a04167,12,4,static,"A man in a black coat and blue jeans, with another man in a blue coat and gray inner lining to his left.",qwen_concept,man in a black coat and blue jeans,4,0,0.5617316148192106,0.612776587773005,0.5872541012961079,1,1,0,"[{""track_id"":0,""confidence"":0.7500000596046448,""J"":0.5617316148192106,""F"":0.612776587773005,""J_and_F"":0.5872541012961079},{""track_id"":1,""confidence"":0.6878048777580261,""J"":0.421875,""F"":0.421875,""J_and_F"":0.421875},{""track_id"":2,""confidence"":0.8632478713989258,""J"":0.265625,""F"":0.265625,""J_and_F"":0.265625},{""track_id"":3,""confidence"":0.7104072570800781,""J"":0.5766087107208873,""F"":0.5773988048079448,""J_and_F"":0.577003757764416}]"
